,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
119,Boban Marjanović,C,27,SAS,7,0,6.0,1.1,1.7,0.667,0.0,0.0,0.0,1.1,1.7,0.667,0.667,1.1,1.3,0.889,0.6,1.4,2.0,0.4,0.0,0.3,0.4,1.4,3.4
120,Jarell Martin,PF,21,MEM,2,0,23.0,1.5,4.0,0.375,0.0,0.0,0.0,1.5,4.0,0.375,0.375,1.5,3.0,0.5,2.0,1.5,3.5,0.5,1.5,0.0,1.5,2.0,4.5
121,Kevin Martin,SG,32,SAS,5,0,9.8,1.6,4.0,0.4,0.8,1.6,0.5,0.8,2.4,0.333,0.5,0.4,0.6,0.667,0.0,0.8,0.8,0.6,0.2,0.0,1.2,1.0,4.4
122,Wesley Matthews,SF,29,DAL,5,5,34.6,4.0,12.0,0.333,2.0,7.0,0.286,2.0,5.0,0.4,0.417,3.0,3.8,0.789,0.8,2.8,3.6,1.2,1.2,0.0,0.8,2.8,13.0
123,Luc Mbah a Moute,PF,29,LAC,5,5,15.6,0.8,1.2,0.667,0.0,0.0,0.0,0.8,1.2,0.667,0.667,0.2,0.2,1.0,0.4,1.6,2.0,0.2,0.6,0.0,0.4,1.8,1.8
124,James Michael McAdoo,PF,23,GSW,8,0,4.8,0.3,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.5,0.5,0.1,0.5,0.25,0.0,1.0,1.0,0.3,0.4,0.3,0.1,0.8,0.6
125,CJ McCollum,SG,24,POR,11,11,40.2,7.6,17.9,0.426,1.8,5.3,0.345,5.8,12.6,0.46,0.477,3.4,4.2,0.804,0.6,3.0,3.6,3.3,0.9,0.5,1.8,2.7,20.5
126,K.J. McDaniels,SF,22,HOU,4,0,8.5,1.0,3.3,0.308,0.3,0.8,0.333,0.8,2.5,0.3,0.346,0.0,0.0,0.0,0.3,1.5,1.8,0.3,0.0,0.8,0.0,0.8,2.3
127,JaVale McGee,C,28,DAL,2,0,7.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,1.0,3.0,0.333,1.0,0.5,1.5,0.0,0.5,0.0,1.5,1.5,2.0
128,Jordan McRae,PG,24,CLE,2,0,2.0,2.0,2.0,1.0,0.5,0.5,1.0,1.5,1.5,1.0,1.125,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5
129,Josh McRoberts,PF,28,MIA,10,0,13.4,1.6,3.4,0.471,0.0,0.7,0.0,1.6,2.7,0.593,0.471,0.6,0.6,1.0,0.7,1.9,2.6,0.9,0.5,0.5,0.4,2.0,3.8
130,Jodie Meeks,SG,28,DET,1,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
131,Salah Mejri,C,29,DAL,4,1,19.0,1.8,2.5,0.7,0.0,0.0,0.0,1.8,2.5,0.7,0.7,1.3,3.0,0.417,1.3,2.0,3.3,0.3,0.8,1.3,0.0,2.8,4.8
132,Jordan Mickey,PF,21,BOS,2,0,5.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,2.0
133,C.J. Miles,SF,28,IND,7,0,13.1,1.4,5.4,0.263,0.3,2.9,0.1,1.1,2.6,0.444,0.289,0.3,0.4,0.667,0.6,2.9,3.4,0.6,0.1,0.1,0.4,1.0,3.4
134,Andre Miller,PG,39,SAS,5,0,7.0,0.6,1.4,0.429,0.2,0.6,0.333,0.4,0.8,0.5,0.5,0.4,0.4,1.0,0.4,0.6,1.0,1.4,0.0,0.0,0.0,0.8,1.8
135,Patty Mills,PG,27,SAS,10,0,16.7,2.3,5.3,0.434,1.3,3.6,0.361,1.0,1.7,0.588,0.557,0.7,1.1,0.636,0.0,1.4,1.4,2.0,0.7,0.0,0.8,0.3,6.6
136,Paul Millsap,PF,30,ATL,10,10,36.5,5.9,13.7,0.431,0.8,3.3,0.242,5.1,10.4,0.49,0.46,4.1,5.5,0.745,2.8,6.6,9.4,2.7,1.3,2.3,2.6,2.9,16.7
137,Nazr Mohammed,C,38,OKC,5,0,2.0,0.2,0.4,0.5,0.0,0.0,0.0,0.2,0.4,0.5,0.5,0.0,0.0,0.0,0.2,0.4,0.6,0.0,0.0,0.2,0.2,0.2,0.4
138,Luis Montero,SG,22,POR,6,0,1.3,0.5,0.5,1.0,0.3,0.3,1.0,0.2,0.2,1.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3
139,Marcus Morris,SF,26,DET,4,4,36.0,5.5,11.8,0.468,1.8,4.5,0.389,3.8,7.3,0.517,0.543,5.0,5.8,0.87,0.5,2.8,3.3,2.5,0.5,0.0,1.3,4.3,17.8
140,Anthony Morrow,SG,30,OKC,14,0,5.4,0.8,1.7,0.458,0.4,1.0,0.357,0.4,0.7,0.6,0.563,0.7,0.7,1.0,0.0,0.1,0.1,0.1,0.1,0.0,0.3,0.4,2.6
141,Donatas Motiejūnas,PF,25,HOU,5,4,19.6,3.2,7.4,0.432,0.8,1.8,0.444,2.4,5.6,0.429,0.486,1.6,3.4,0.471,2.0,3.2,5.2,1.0,0.8,0.4,2.4,2.2,8.8
142,Timofey Mozgov,C,29,CLE,13,0,5.8,0.5,1.2,0.4,0.0,0.0,0.0,0.5,1.2,0.4,0.4,0.2,0.3,0.75,0.4,1.2,1.6,0.2,0.2,0.2,0.6,1.2,1.2
143,Xavier Munford,SG,23,MEM,4,0,22.3,2.3,7.0,0.321,0.3,2.0,0.125,2.0,5.0,0.4,0.339,0.0,0.5,0.0,0.3,2.0,2.3,2.5,1.5,0.8,1.3,2.0,4.8
144,Mike Muscala,C,24,ATL,9,0,7.4,1.1,2.2,0.5,0.2,0.7,0.333,0.9,1.6,0.571,0.55,0.2,0.2,1.0,0.8,1.1,1.9,0.3,0.0,0.1,0.3,0.7,2.7
145,Lucas Nogueira,C,23,TOR,5,0,5.8,0.6,0.8,0.75,0.0,0.0,0.0,0.6,0.8,0.75,0.75,0.0,0.0,0.0,0.2,1.4,1.6,0.0,0.0,0.0,0.0,0.6,1.2
146,Dirk Nowitzki,PF,37,DAL,5,5,34.0,8.2,16.6,0.494,0.8,2.2,0.364,7.4,14.4,0.514,0.518,3.2,3.4,0.941,0.6,4.2,4.8,1.6,0.4,0.6,1.4,1.8,20.4
147,Kelly Olynyk,C,24,BOS,4,0,8.0,0.3,2.3,0.111,0.0,0.8,0.0,0.3,1.5,0.167,0.111,0.0,0.0,0.0,0.5,0.5,1.0,0.8,0.3,0.0,1.0,1.3,0.5
148,Zaza Pachulia,C,31,DAL,5,4,22.4,1.8,4.8,0.375,0.0,0.0,0.0,1.8,4.8,0.375,0.375,3.0,3.4,0.882,2.0,3.4,5.4,3.2,0.6,0.2,0.4,2.6,6.6
149,Tony Parker,PG,33,SAS,10,10,26.4,4.4,9.8,0.449,0.4,1.6,0.25,4.0,8.2,0.488,0.469,1.2,1.4,0.857,0.1,2.1,2.2,5.3,0.6,0.2,1.8,1.5,10.4
150,Lamar Patterson,SG,24,ATL,4,0,5.0,0.5,1.8,0.286,0.3,0.8,0.333,0.3,1.0,0.25,0.357,0.3,0.3,1.0,0.0,1.3,1.3,0.8,0.3,0.0,1.0,0.3,1.5
151,Patrick Patterson,PF,26,TOR,20,9,29.2,2.8,6.8,0.404,1.1,3.5,0.3,1.7,3.3,0.515,0.482,1.1,1.3,0.846,1.5,2.4,3.9,1.2,0.4,0.5,0.9,1.6,7.7
152,Chris Paul,PG,30,LAC,4,4,31.3,9.3,19.0,0.487,1.5,5.0,0.3,7.8,14.0,0.554,0.526,3.8,3.8,1.0,1.0,3.0,4.0,7.3,2.3,0.0,1.0,3.0,23.8
153,Cameron Payne,PG,21,OKC,10,0,6.4,0.7,2.6,0.269,0.2,1.0,0.2,0.5,1.6,0.313,0.308,0.2,0.4,0.5,0.0,0.4,0.4,0.8,0.2,0.2,0.8,0.7,1.8
154,Paul Pierce*,SF,38,LAC,5,1,10.8,0.4,2.4,0.167,0.2,1.0,0.2,0.2,1.4,0.143,0.208,0.2,0.8,0.25,0.0,1.2,1.2,0.2,0.4,0.0,0.4,1.2,1.2
155,Mason Plumlee,C,25,POR,11,11,27.8,2.5,6.4,0.4,0.0,0.0,0.0,2.5,6.4,0.4,0.4,1.9,3.0,0.636,3.4,8.5,11.8,4.8,0.6,1.0,2.3,3.8,7.0
156,Dwight Powell,PF,24,DAL,4,0,16.0,2.3,4.8,0.474,0.0,0.3,0.0,2.3,4.5,0.5,0.474,1.5,2.8,0.545,2.3,2.0,4.3,1.0,0.3,0.0,0.3,1.3,6.0
157,Norman Powell,SG,22,TOR,18,3,11.4,1.5,3.9,0.386,0.4,1.4,0.269,1.1,2.4,0.455,0.436,0.4,0.4,0.875,0.2,1.3,1.5,0.3,0.7,0.1,0.3,1.0,3.8
158,Pablo Prigioni,PG,38,LAC,5,0,5.2,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,1.4,0.0,0.0,0.6,1.6,0.0
159,Zach Randolph,PF,34,MEM,4,4,30.0,5.8,15.5,0.371,0.0,0.0,0.0,5.8,15.5,0.371,0.371,1.5,1.8,0.857,3.8,5.0,8.8,1.8,0.3,0.0,1.8,2.5,13.0
160,J.J. Redick,SG,31,LAC,6,6,27.7,5.7,13.2,0.43,1.8,5.2,0.355,3.8,8.0,0.479,0.5,0.3,0.5,0.667,0.2,1.8,2.0,0.8,0.2,0.2,0.8,1.8,13.5
161,Josh Richardson,SG,22,MIA,14,0,27.6,2.4,6.4,0.371,1.2,3.3,0.37,1.1,3.1,0.372,0.466,0.7,1.0,0.714,0.7,2.9,3.6,1.6,0.4,0.9,0.9,2.6,6.6
162,Austin Rivers,SG,23,LAC,6,2,24.0,4.3,10.2,0.426,0.7,2.8,0.235,3.7,7.3,0.5,0.459,1.0,1.5,0.667,0.7,2.0,2.7,2.7,0.5,0.0,1.2,2.0,10.3
163,Andre Roberson,SG,24,OKC,18,18,26.2,2.2,4.8,0.465,0.7,2.1,0.324,1.6,2.7,0.571,0.535,0.4,1.1,0.4,1.4,4.2,5.6,0.8,1.3,1.1,0.6,2.5,5.6
164,Brian Roberts,PG,30,POR,10,0,3.6,0.2,0.9,0.222,0.0,0.4,0.0,0.2,0.5,0.4,0.222,0.4,0.6,0.667,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.5,0.8
165,Glenn Robinson III,SF,22,IND,4,0,2.5,0.8,1.0,0.75,0.0,0.0,0.0,0.8,1.0,0.75,0.75,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.8
166,Terrence Ross,SF,24,TOR,20,0,16.8,2.3,6.0,0.387,1.1,3.2,0.328,1.3,2.8,0.455,0.475,0.7,1.0,0.65,0.2,1.4,1.6,0.6,0.7,0.3,0.8,1.4,6.3
167,Terry Rozier,PG,21,BOS,5,0,19.8,1.8,4.6,0.391,0.8,2.2,0.364,1.0,2.4,0.417,0.478,0.4,0.4,1.0,0.6,2.8,3.4,1.2,0.2,0.6,0.4,1.0,4.8
168,Brandon Rush,SG,30,GSW,14,0,7.9,0.6,1.4,0.45,0.3,0.9,0.333,0.4,0.6,0.625,0.55,0.1,0.1,0.5,0.0,1.6,1.6,0.2,0.1,0.1,0.1,0.6,1.6
169,Dennis Schröder,PG,22,ATL,10,0,19.1,4.7,10.4,0.452,1.2,3.5,0.343,3.5,6.9,0.507,0.51,1.1,1.3,0.846,0.6,1.3,1.9,3.6,0.4,0.1,2.1,2.4,11.7
170,Luis Scola,PF,35,TOR,11,9,12.7,0.7,2.8,0.258,0.4,1.9,0.19,0.4,0.9,0.4,0.323,0.7,1.0,0.727,0.2,1.5,1.6,0.6,0.3,0.0,0.5,2.0,2.5
171,Mike Scott,PF,27,ATL,10,0,16.1,2.5,4.0,0.625,0.8,1.6,0.5,1.7,2.4,0.708,0.725,0.7,0.8,0.875,0.5,2.7,3.2,0.5,0.3,0.3,0.8,2.0,6.5
172,Thabo Sefolosha,SF,31,ATL,10,2,20.3,2.2,4.6,0.478,0.7,1.9,0.368,1.5,2.7,0.556,0.554,0.8,1.5,0.533,0.8,3.3,4.1,1.7,1.0,0.6,1.0,1.7,5.9
173,Iman Shumpert,SG,25,CLE,21,0,17.5,1.2,2.9,0.417,0.6,1.6,0.382,0.6,1.2,0.462,0.525,0.3,0.5,0.636,0.5,1.8,2.2,0.8,0.5,0.1,0.6,1.7,3.3
174,Jonathon Simmons,SG,26,SAS,3,0,8.7,1.3,3.3,0.4,0.7,1.0,0.667,0.7,2.3,0.286,0.5,0.3,0.7,0.5,1.0,0.3,1.3,0.7,0.7,0.0,0.3,1.3,3.7
175,Kyle Singler,SF,27,OKC,6,0,8.5,0.5,1.5,0.333,0.3,0.7,0.5,0.2,0.8,0.2,0.444,0.0,0.3,0.0,0.2,1.0,1.2,0.0,0.2,0.0,0.0,0.7,1.3
176,Marcus Smart,PG,21,BOS,6,1,32.2,3.7,10.0,0.367,1.8,5.3,0.344,1.8,4.7,0.393,0.458,2.8,3.5,0.81,1.3,3.2,4.5,3.0,1.7,0.8,2.5,2.8,12.0
177,J.R. Smith,SG,30,CLE,21,21,34.8,3.9,9.0,0.436,3.1,7.2,0.43,0.8,1.8,0.459,0.609,0.6,1.0,0.619,0.3,2.9,3.2,1.4,1.2,0.2,0.5,2.6,11.5
178,Josh Smith,PF,30,HOU,4,0,9.5,1.5,3.3,0.462,1.0,2.0,0.5,0.5,1.3,0.4,0.615,0.0,0.5,0.0,0.3,0.3,0.5,1.0,0.3,0.3,1.3,1.8,4.0
179,Marreese Speights,C,28,GSW,24,0,8.4,1.9,4.9,0.39,0.8,1.8,0.419,1.2,3.1,0.373,0.466,1.0,1.3,0.774,0.6,1.3,2.0,0.5,0.1,0.3,0.8,1.8,5.6
180,Lance Stephenson,SF,25,MEM,4,0,23.8,5.8,11.0,0.523,0.5,1.3,0.4,5.3,9.8,0.538,0.545,1.0,1.3,0.8,0.3,1.3,1.5,1.8,0.3,0.0,0.8,2.5,13.0
181,Amar'e Stoudemire,C,33,MIA,9,2,9.1,1.2,2.1,0.579,0.0,0.0,0.0,1.2,2.1,0.579,0.579,0.9,0.9,1.0,0.3,1.1,1.4,0.0,0.6,0.3,1.0,1.6,3.3
182,Rodney Stuckey,PG,29,IND,7,0,17.9,2.4,6.1,0.395,0.7,1.4,0.5,1.7,4.7,0.364,0.453,0.7,1.3,0.556,0.1,2.0,2.1,2.0,0.6,0.1,0.9,1.3,6.3
183,Jared Sullinger,PF,23,BOS,6,2,13.5,2.2,7.0,0.31,0.3,0.7,0.5,1.8,6.3,0.289,0.333,0.5,0.7,0.75,1.7,2.8,4.5,1.2,0.2,0.0,1.0,2.7,5.2
184,Jeff Teague,PG,27,ATL,10,10,27.9,4.6,12.1,0.38,0.9,3.6,0.25,3.7,8.5,0.435,0.417,4.4,5.2,0.846,0.3,1.6,1.9,6.2,0.6,0.2,2.5,3.0,14.5
185,Jason Terry,SG,38,HOU,5,0,24.8,2.6,7.6,0.342,1.2,3.8,0.316,1.4,3.8,0.368,0.421,0.6,0.6,1.0,0.2,2.0,2.2,1.2,0.4,0.2,0.6,2.6,7.0
186,Isaiah Thomas,PG,26,BOS,6,6,36.7,7.8,19.8,0.395,2.2,7.7,0.283,5.7,12.2,0.466,0.45,6.3,7.8,0.809,0.3,2.7,3.0,5.0,0.7,0.8,2.3,3.0,24.2
187,Jason Thompson,C,29,TOR,10,0,5.5,0.4,0.9,0.444,0.0,0.1,0.0,0.4,0.8,0.5,0.444,0.0,0.3,0.0,0.6,0.5,1.1,0.1,0.0,0.1,0.1,0.6,0.8
188,Klay Thompson,SG,25,GSW,24,24,35.4,8.4,18.9,0.444,4.1,9.6,0.424,4.3,9.3,0.464,0.552,3.4,4.0,0.854,0.6,3.0,3.7,2.3,1.1,0.4,2.0,2.2,24.3
189,Tristan Thompson,PF,24,CLE,21,21,29.6,2.3,4.4,0.527,0.0,0.0,0.0,2.3,4.4,0.527,0.527,2.0,3.5,0.575,4.1,4.9,9.0,0.7,0.4,0.9,0.8,2.6,6.7
190,Anthony Tolliver,PF,30,DET,3,0,8.7,0.7,1.3,0.5,0.0,0.7,0.0,0.7,0.7,1.0,0.5,0.0,0.0,0.0,0.3,1.0,1.3,0.3,0.0,0.3,0.0,0.0,1.3
191,Evan Turner,SG,27,BOS,6,4,35.7,5.2,14.2,0.365,0.5,2.3,0.214,4.7,11.8,0.394,0.382,2.3,3.0,0.778,1.3,4.3,5.7,4.5,1.3,1.0,2.8,3.2,13.2
192,Myles Turner,C,19,IND,7,4,28.1,4.7,10.1,0.465,0.0,0.3,0.0,4.7,9.9,0.478,0.465,0.9,1.3,0.667,2.3,4.1,6.4,0.4,0.3,3.3,1.7,3.4,10.3
193,Jonas Valančiūnas,C,23,TOR,12,10,26.8,5.7,10.0,0.567,0.0,0.0,0.0,5.7,10.0,0.567,0.567,2.4,3.3,0.744,4.0,6.8,10.8,0.9,0.8,1.2,1.5,2.7,13.8
194,Anderson Varejão,C,33,GSW,17,0,5.5,0.3,0.8,0.357,0.0,0.0,0.0,0.3,0.8,0.357,0.357,0.6,1.1,0.526,0.7,0.5,1.2,0.8,0.1,0.1,0.1,1.0,1.2
195,Charlie Villanueva,PF,31,DAL,4,0,5.0,0.8,3.0,0.25,0.3,1.3,0.2,0.5,1.8,0.286,0.292,0.5,0.5,1.0,0.0,0.5,0.5,0.3,0.0,0.0,0.3,0.5,2.3
196,Noah Vonleh,PF,20,POR,6,0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.7,0.3,0.3,0.0,0.0,0.2,0.0
197,Dwyane Wade,SG,34,MIA,14,14,33.8,8.5,18.1,0.469,0.9,1.6,0.522,7.6,16.5,0.463,0.492,3.6,4.6,0.781,0.9,4.8,5.6,4.3,0.8,0.9,2.7,1.6,21.4
198,Dion Waiters,SG,24,OKC,18,0,27.3,3.1,7.3,0.417,1.2,3.1,0.375,1.9,4.2,0.447,0.496,1.1,1.7,0.667,0.3,2.3,2.6,2.3,0.6,0.2,1.1,2.3,8.4
199,Kemba Walker,PG,25,CHO,7,7,37.1,8.0,21.9,0.366,2.0,6.1,0.326,6.0,15.7,0.382,0.412,4.7,5.0,0.943,0.4,2.6,3.0,4.0,1.3,0.6,1.7,1.4,22.7
200,Briante Weber,PG,23,MIA,2,0,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0
201,David West,PF,35,SAS,10,0,17.6,2.5,5.5,0.455,0.3,0.6,0.5,2.2,4.9,0.449,0.482,0.5,0.9,0.556,1.3,2.4,3.7,1.3,0.6,0.7,0.7,1.9,5.8
202,Russell Westbrook,PG,27,OKC,18,18,37.4,8.8,21.8,0.405,1.9,5.8,0.324,6.9,16.0,0.434,0.448,6.4,7.8,0.829,2.3,4.6,6.9,11.0,2.6,0.1,4.3,2.4,26.0
203,Hassan Whiteside,C,26,MIA,10,10,29.1,4.7,6.9,0.681,0.0,0.0,0.0,4.7,6.9,0.681,0.681,2.6,4.4,0.591,2.6,8.3,10.9,0.3,0.8,2.8,1.3,3.4,12.0
204,C.J. Wilcox,SG,25,LAC,2,0,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0
205,Deron Williams,PG,31,DAL,3,3,16.3,2.0,6.0,0.333,1.0,2.3,0.429,1.0,3.7,0.273,0.417,0.0,0.0,0.0,0.0,0.7,0.7,2.7,0.3,0.0,2.3,2.0,5.0
206,Marvin Williams,PF,29,CHO,7,7,32.6,2.0,7.3,0.275,0.9,2.4,0.353,1.1,4.9,0.235,0.333,0.3,0.6,0.5,1.0,5.9,6.9,0.9,0.9,0.4,0.3,1.6,5.1
207,Mo Williams,PG,33,CLE,13,0,5.2,0.6,2.2,0.286,0.2,1.0,0.231,0.4,1.2,0.333,0.339,0.1,0.2,0.5,0.0,0.5,0.5,0.2,0.3,0.0,0.8,0.6,1.5
208,Justise Winslow,SF,19,MIA,13,2,25.4,2.5,5.7,0.432,0.4,1.4,0.278,2.1,4.3,0.482,0.466,1.6,2.3,0.7,1.3,3.5,4.8,0.6,0.6,0.3,0.9,2.7,6.9
209,Delon Wright,PG,23,TOR,9,0,4.6,0.3,1.1,0.3,0.0,0.1,0.0,0.3,1.0,0.333,0.3,0.9,1.4,0.615,0.1,0.3,0.4,0.3,0.3,0.0,0.2,0.2,1.6
210,Dorell Wright,SF,30,MIA,5,0,3.8,1.0,2.0,0.5,0.4,1.0,0.4,0.6,1.0,0.6,0.6,0.8,0.8,1.0,0.0,1.2,1.2,0.4,0.0,0.0,0.0,0.4,3.2
211,James Young,SG,20,BOS,3,0,3.3,0.3,1.0,0.333,0.0,0.3,0.0,0.3,0.7,0.5,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7
212,Joe Young,PG,23,IND,4,0,2.5,0.8,2.0,0.375,0.3,1.0,0.25,0.5,1.0,0.5,0.438,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.8,2.3
213,Cody Zeller,C,23,CHO,7,2,19.6,3.0,5.4,0.553,0.0,0.0,0.0,3.0,5.4,0.553,0.553,2.4,3.0,0.81,1.3,4.0,5.3,0.3,0.1,0.4,1.0,2.9,8.4
214,Tyler Zeller,C,26,BOS,3,0,12.7,2.3,5.0,0.467,0.0,0.0,0.0,2.3,5.0,0.467,0.467,1.3,2.0,0.667,1.3,3.7,5.0,0.7,0.0,0.7,0.7,0.3,6.0
