,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
27,Marcus Camby,C,30,DEN,5,5,36.8,3.4,8.2,0.415,0.0,0.0,0.0,3.4,8.2,0.415,0.415,3.4,5.4,0.63,0.8,10.4,11.2,1.8,0.6,3.2,2.2,3.6,10.2
28,Elden Campbell,C,36,DET,10,0,5.7,0.4,1.3,0.308,0.0,0.0,0.0,0.4,1.3,0.308,0.308,0.4,0.8,0.5,0.3,1.5,1.8,0.5,0.2,0.0,0.4,1.3,1.2
29,Brian Cardinal,PF,27,MEM,4,0,19.5,2.3,5.8,0.391,0.0,1.0,0.0,2.3,4.8,0.474,0.391,2.0,2.8,0.727,0.5,2.5,3.0,0.5,0.8,0.0,0.3,2.8,6.5
30,Vince Carter,SF,28,NJN,4,4,44.8,8.8,24.0,0.365,1.5,4.8,0.316,7.3,19.3,0.377,0.396,7.8,9.0,0.861,2.3,6.3,8.5,5.8,2.3,0.0,3.8,4.3,26.8
31,Tyson Chandler,C,22,CHI,6,0,28.7,3.2,6.7,0.475,0.0,0.0,0.0,3.2,6.7,0.475,0.475,5.3,7.7,0.696,4.8,4.8,9.7,1.3,0.2,2.2,1.3,4.5,11.7
32,Jason Collins,C,26,NJN,4,4,32.0,1.0,4.3,0.235,0.0,0.0,0.0,1.0,4.3,0.235,0.235,0.8,2.0,0.375,2.3,4.3,6.5,0.3,0.5,0.0,1.3,4.8,2.8
33,Nick Collison,C,24,SEA,11,0,19.8,3.4,5.5,0.607,0.1,0.1,1.0,3.3,5.5,0.6,0.615,1.5,2.5,0.63,2.0,3.0,5.0,0.5,0.3,0.5,0.5,3.6,8.4
34,Austin Croshere,PF,29,IND,10,0,8.8,0.4,1.0,0.4,0.2,0.4,0.5,0.2,0.6,0.333,0.5,1.5,1.8,0.833,0.7,1.0,1.7,0.0,0.4,0.1,0.6,1.0,2.5
35,Samuel Dalembert,C,23,PHI,5,5,38.4,5.2,9.4,0.553,0.0,0.0,0.0,5.2,9.4,0.553,0.553,1.2,3.0,0.4,3.6,9.2,12.8,0.4,0.4,1.4,1.8,3.8,11.6
36,Erick Dampier,C,29,DAL,13,13,23.7,3.1,5.2,0.597,0.0,0.1,0.0,3.1,5.1,0.606,0.597,0.8,2.2,0.393,3.9,3.5,7.5,0.5,0.5,1.4,0.9,4.2,7.0
37,Antonio Daniels,PG,29,SEA,11,3,30.1,4.0,8.5,0.468,0.4,1.3,0.286,3.6,7.3,0.5,0.489,5.5,6.4,0.857,0.4,2.5,2.8,4.5,1.0,0.0,1.0,1.2,13.8
38,Marquis Daniels,SG,24,DAL,11,0,15.0,2.4,5.5,0.433,0.1,0.5,0.167,2.3,4.9,0.463,0.442,1.7,2.5,0.704,1.4,1.7,3.1,1.3,0.5,0.3,1.2,1.4,6.5
39,Antonio Davis,PF,36,CHI,6,6,29.2,3.3,7.7,0.435,0.0,0.0,0.0,3.3,7.7,0.435,0.435,2.8,3.8,0.739,2.8,4.0,6.8,1.8,0.7,0.7,1.5,4.2,9.5
40,Dale Davis,C,35,IND,13,13,23.9,2.0,4.5,0.448,0.0,0.0,0.0,2.0,4.5,0.448,0.448,1.3,1.9,0.68,2.8,3.4,6.2,0.4,0.7,0.5,0.7,2.7,5.3
41,Josh Davis,PF,24,PHI,2,0,2.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0
42,Ricky Davis,SG,25,BOS,7,2,34.3,4.6,10.6,0.432,0.4,1.3,0.333,4.1,9.3,0.446,0.453,2.9,3.7,0.769,0.7,2.9,3.6,2.0,1.3,0.3,3.0,3.3,12.4
43,Juan Dixon,SG,26,WAS,10,0,21.9,4.1,10.1,0.406,1.1,3.4,0.324,3.0,6.7,0.448,0.46,2.1,2.5,0.84,0.3,2.3,2.6,1.3,0.7,0.0,1.2,1.9,11.4
44,Michael Doleac,C,27,MIA,9,0,7.2,0.8,1.8,0.438,0.0,0.0,0.0,0.8,1.8,0.438,0.438,0.2,0.2,1.0,0.2,1.3,1.6,0.0,0.1,0.1,0.3,1.4,1.8
45,Keyon Dooling,PG,24,MIA,15,0,17.6,2.9,5.8,0.494,0.5,1.3,0.368,2.4,4.5,0.529,0.534,1.1,1.4,0.81,0.1,1.0,1.1,1.7,0.4,0.1,0.9,2.3,7.3
46,Chris Duhon,PG,22,CHI,6,5,26.5,1.8,6.2,0.297,1.0,3.7,0.273,0.8,2.5,0.333,0.378,1.5,1.8,0.818,1.0,3.3,4.3,3.5,0.3,0.0,2.0,1.0,6.2
47,Tim Duncan*,PF,28,SAS,23,23,37.8,8.6,18.5,0.464,0.0,0.2,0.2,8.5,18.3,0.467,0.465,6.4,8.9,0.717,3.8,8.7,12.4,2.7,0.3,2.3,2.7,2.9,23.6
48,Ronald Dupree,SF,24,DET,14,0,2.7,0.1,0.5,0.286,0.0,0.0,0.0,0.1,0.5,0.286,0.286,0.0,0.0,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.4,0.3
49,Francisco Elson,C,28,DEN,1,0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Maurice Evans,SG,26,SAC,3,0,18.7,2.0,3.3,0.6,0.7,1.3,0.5,1.3,2.0,0.667,0.7,1.3,1.7,0.8,0.7,1.7,2.3,1.0,0.7,0.0,0.0,2.0,6.0
51,Reggie Evans,PF,24,SEA,11,11,18.9,1.4,3.4,0.405,0.0,0.0,0.0,1.4,3.4,0.405,0.405,1.0,1.9,0.524,2.5,4.9,7.4,0.5,0.5,0.3,1.0,2.9,3.7
52,Michael Finley,SG,31,DAL,13,13,37.8,5.0,11.8,0.425,1.8,4.7,0.393,3.2,7.1,0.446,0.503,1.2,1.4,0.889,1.0,3.3,4.3,2.2,1.3,0.0,1.0,2.5,13.1
53,Danny Fortson,C,28,SEA,11,0,9.5,1.1,1.9,0.571,0.0,0.0,0.0,1.1,1.9,0.571,0.571,1.1,1.4,0.8,0.5,1.9,2.4,0.0,0.3,0.1,1.2,3.8,3.3
54,Jeff Foster,C,28,IND,13,0,18.8,2.4,4.0,0.596,0.0,0.0,0.0,2.4,4.0,0.596,0.596,1.2,1.6,0.714,3.5,3.8,7.4,0.4,0.5,0.9,0.6,2.1,5.9
55,Lawrence Funderburke,PF,34,CHI,5,0,5.6,0.2,0.4,0.5,0.0,0.0,0.0,0.2,0.4,0.5,0.5,0.2,0.4,0.5,0.0,0.6,0.6,0.2,0.0,0.0,0.0,1.6,0.6
56,Pau Gasol,PF,24,MEM,4,4,33.3,9.8,20.0,0.488,0.3,0.3,1.0,9.5,19.8,0.481,0.494,1.5,3.0,0.5,3.8,3.8,7.5,2.5,0.5,1.8,1.8,3.0,21.3
57,Eddie Gill,PG,26,IND,7,0,6.4,0.7,2.3,0.313,0.1,0.9,0.167,0.6,1.4,0.4,0.344,1.9,2.1,0.867,0.0,0.6,0.6,0.7,0.1,0.0,0.4,0.0,3.4
58,Manu Ginóbili*,SG,27,SAS,23,15,33.6,6.3,12.4,0.507,1.8,4.2,0.438,4.5,8.3,0.542,0.58,6.4,8.0,0.795,0.8,5.0,5.8,4.2,1.2,0.3,2.9,3.0,20.8
59,Ben Gordon,SG,21,CHI,6,1,25.5,5.0,12.3,0.405,1.2,3.7,0.318,3.8,8.7,0.442,0.453,3.3,4.2,0.8,1.0,1.7,2.7,2.5,0.8,0.3,2.2,3.0,14.5
60,Willie Green,SG,23,PHI,5,0,12.6,1.6,3.6,0.444,0.4,1.8,0.222,1.2,1.8,0.667,0.5,1.8,2.0,0.9,0.6,1.2,1.8,0.6,0.2,0.0,0.4,1.0,5.4
61,Adrian Griffin,SF,30,CHI,5,0,17.2,3.0,5.8,0.517,0.0,0.0,0.0,3.0,5.8,0.517,0.517,0.8,1.0,0.8,1.0,3.0,4.0,1.8,1.0,0.0,0.6,2.8,6.8
62,Darvin Ham,SF,31,DET,14,0,1.7,0.1,0.2,0.333,0.0,0.0,0.0,0.1,0.2,0.333,0.333,0.1,0.1,1.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3
63,Richard Hamilton,SG,26,DET,25,25,43.2,7.9,17.5,0.453,0.4,1.4,0.294,7.5,16.1,0.467,0.465,3.8,4.8,0.798,1.2,3.1,4.3,4.3,0.8,0.1,3.1,3.2,20.0
64,Othella Harrington,PF,31,CHI,6,6,17.2,3.5,7.0,0.5,0.0,0.0,0.0,3.5,7.0,0.5,0.5,1.0,1.8,0.545,1.0,1.5,2.5,0.5,0.2,0.0,1.3,3.2,8.0
65,Devin Harris,PG,21,DAL,9,0,8.9,0.8,1.8,0.438,0.2,0.7,0.333,0.6,1.1,0.5,0.5,0.7,1.0,0.667,0.0,1.2,1.2,1.2,0.4,0.1,1.1,0.6,2.4
66,Udonis Haslem,PF,24,MIA,15,15,36.2,3.5,7.1,0.491,0.0,0.0,0.0,3.5,7.1,0.491,0.491,2.3,3.1,0.739,2.5,7.5,10.0,1.0,0.5,0.4,1.2,3.2,9.2
67,Brendan Haywood,C,25,WAS,10,10,29.6,3.9,7.2,0.542,0.0,0.0,0.0,3.9,7.2,0.542,0.542,2.8,4.4,0.636,3.5,4.1,7.6,1.0,1.4,2.0,1.0,4.0,10.6
68,Alan Henderson,PF,32,DAL,9,0,10.2,0.9,1.6,0.571,0.0,0.0,0.0,0.9,1.6,0.571,0.571,0.2,0.2,1.0,1.2,0.7,1.9,0.0,0.2,0.2,0.2,1.7,2.0
69,Nenê,C,22,DEN,5,0,20.2,1.8,4.2,0.429,0.0,0.0,0.0,1.8,4.2,0.429,0.429,3.0,4.6,0.652,1.8,3.2,5.0,0.4,0.4,0.4,1.0,3.2,6.6
70,Kirk Hinrich,PG,24,CHI,6,6,35.5,7.5,16.7,0.45,2.8,5.5,0.515,4.7,11.2,0.418,0.535,3.3,4.8,0.69,0.7,3.0,3.7,5.8,2.0,0.7,2.3,3.0,21.2
71,Robert Horry,PF,34,SAS,23,0,26.9,3.2,7.1,0.448,1.7,3.7,0.447,1.5,3.4,0.449,0.564,1.3,1.8,0.732,2.0,3.4,5.4,2.0,0.9,0.9,0.9,2.3,9.3
72,Eddie House,PG,26,SAC,3,0,7.7,1.0,2.7,0.375,0.3,0.3,1.0,0.7,2.3,0.286,0.438,0.7,0.7,1.0,0.3,0.3,0.7,1.3,0.0,0.0,0.3,0.7,3.0
73,Josh Howard,SF,24,DAL,13,13,32.9,6.0,11.9,0.503,0.3,1.2,0.25,5.7,10.7,0.532,0.516,3.2,4.2,0.745,2.5,4.8,7.4,1.8,0.8,0.5,2.2,4.6,15.5
74,Larry Hughes,SG,26,WAS,10,10,40.1,6.8,18.1,0.376,0.7,3.3,0.212,6.1,14.8,0.412,0.395,6.4,7.7,0.831,1.7,5.4,7.1,3.7,2.0,0.7,2.5,3.5,20.7
75,Lindsey Hunter,SG,34,DET,25,0,15.0,1.4,4.5,0.319,0.3,1.4,0.222,1.1,3.1,0.364,0.354,0.6,0.9,0.727,0.4,1.2,1.6,1.6,0.9,0.3,0.6,1.8,3.8
76,Steven Hunter,C,23,PHO,15,0,14.2,1.6,2.9,0.558,0.0,0.0,0.0,1.6,2.9,0.558,0.558,0.8,1.3,0.6,1.1,1.4,2.5,0.2,0.1,1.2,0.5,1.7,4.0
77,Andre Iguodala,SG,21,PHI,5,5,38.4,4.0,8.6,0.465,0.6,1.8,0.333,3.4,6.8,0.5,0.5,1.2,2.4,0.5,1.6,3.0,4.6,3.0,2.8,1.0,1.0,2.4,9.8
78,Allen Iverson*,PG,29,PHI,5,5,47.6,11.8,25.2,0.468,2.4,5.8,0.414,9.4,19.4,0.485,0.516,5.2,5.8,0.897,0.0,2.2,2.2,10.0,2.0,0.4,4.2,2.4,31.2
79,Bobby Jackson,SG,31,SAC,5,0,15.8,2.0,7.4,0.27,0.6,3.6,0.167,1.4,3.8,0.368,0.311,0.6,0.6,1.0,0.4,0.8,1.2,1.8,0.2,0.2,0.6,1.0,5.2
80,Jim Jackson,SF,34,PHO,15,6,31.6,4.2,8.6,0.488,2.1,4.1,0.516,2.1,4.5,0.463,0.612,0.5,0.5,0.875,0.9,3.2,4.1,1.5,0.7,0.5,0.7,2.8,11.0
81,Marc Jackson,C,30,PHI,5,0,13.0,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,0.25,0.25,1.4,2.2,0.636,0.6,1.0,1.6,0.0,0.4,0.4,1.2,1.8,3.4
82,Stephen Jackson,SF,26,IND,13,13,36.3,5.4,13.7,0.393,1.5,4.8,0.317,3.8,8.8,0.435,0.449,3.8,4.6,0.817,0.5,3.3,3.8,2.2,1.9,0.5,2.6,3.0,16.1
83,Jerome James,C,29,SEA,11,11,26.8,5.2,10.1,0.514,0.0,0.0,0.0,5.2,10.1,0.514,0.514,2.1,2.7,0.767,3.0,3.8,6.8,0.5,0.5,1.8,1.3,4.4,12.5
84,Mike James,PG,29,HOU,7,0,24.4,4.1,8.9,0.468,0.0,1.3,0.0,4.1,7.6,0.547,0.468,3.3,3.4,0.958,0.3,1.6,1.9,2.3,0.9,0.3,1.4,2.4,11.6
85,Antawn Jamison,PF,28,WAS,10,10,38.0,7.3,16.2,0.451,1.7,3.4,0.5,5.6,12.8,0.438,0.503,2.2,3.2,0.688,1.6,4.7,6.3,1.2,0.7,0.4,1.6,2.4,18.5
86,Al Jefferson,PF,20,BOS,7,0,19.4,2.4,5.9,0.415,0.0,0.0,0.0,2.4,5.9,0.415,0.415,1.3,1.7,0.75,2.4,4.0,6.4,0.3,0.6,1.1,0.6,2.3,6.1
87,Richard Jefferson,SF,24,NJN,4,1,35.0,5.0,12.5,0.4,0.5,2.5,0.2,4.5,10.0,0.45,0.42,5.3,7.8,0.677,2.0,3.5,5.5,2.3,0.8,0.0,2.0,3.5,15.8
88,Jared Jeffries,SF,23,WAS,10,10,24.7,2.4,4.9,0.49,0.3,0.6,0.5,2.1,4.3,0.488,0.52,1.3,1.7,0.765,1.9,2.2,4.1,1.8,0.9,0.9,1.3,3.4,6.4
89,Anthony Johnson,PG,30,IND,13,4,24.3,2.1,5.9,0.351,0.6,1.8,0.348,1.5,4.2,0.352,0.403,2.2,2.8,0.806,0.3,2.6,2.9,5.1,1.0,0.4,1.9,2.2,7.0
90,DerMarr Johnson,SG,24,DEN,4,2,19.5,2.8,5.0,0.55,1.0,2.8,0.364,1.8,2.3,0.778,0.65,0.8,0.8,1.0,0.8,1.3,2.0,0.8,0.5,0.5,0.0,2.3,7.3
91,Joe Johnson,SF,23,PHO,9,9,39.4,7.0,13.9,0.504,2.2,4.0,0.556,4.8,9.9,0.483,0.584,2.6,3.7,0.697,0.8,3.6,4.3,3.3,1.1,0.4,1.1,2.0,18.8
92,Dahntay Jones,SG,24,MEM,3,0,23.7,2.7,7.0,0.381,1.0,1.7,0.6,1.7,5.3,0.313,0.452,1.0,1.3,0.75,0.7,2.3,3.0,0.3,0.3,0.0,0.7,2.7,7.3
93,Damon Jones,PG,28,MIA,15,15,33.2,4.1,8.6,0.481,2.6,6.1,0.429,1.5,2.5,0.605,0.632,1.2,2.0,0.6,0.2,2.5,2.7,4.0,0.5,0.0,1.1,1.6,12.1
94,Eddie Jones,SF,33,MIA,15,15,40.1,4.7,10.4,0.455,2.1,5.3,0.4,2.6,5.1,0.513,0.558,2.1,2.8,0.738,0.7,5.1,5.8,2.6,1.2,0.6,1.5,3.8,13.7
95,Fred Jones,SG,25,IND,13,0,18.0,1.2,4.2,0.296,0.7,1.8,0.391,0.5,2.4,0.226,0.38,0.9,1.0,0.923,0.1,1.7,1.8,1.0,0.6,0.2,1.2,1.0,4.1
96,James Jones,SF,24,IND,13,0,16.5,1.5,3.5,0.413,0.8,1.9,0.4,0.7,1.6,0.429,0.522,0.3,0.7,0.444,0.4,1.7,2.1,0.8,0.5,0.5,0.3,1.4,4.0
97,Jason Kidd*,PG,31,NJN,4,4,45.5,6.5,16.8,0.388,2.8,7.5,0.367,3.8,9.3,0.405,0.47,1.5,2.8,0.545,2.5,6.5,9.0,7.3,2.5,0.0,2.3,4.0,17.3
98,Kyle Korver,SF,23,PHI,5,5,29.4,1.6,5.6,0.286,1.4,4.8,0.292,0.2,0.8,0.25,0.411,0.4,0.4,1.0,0.6,2.0,2.6,1.6,0.8,0.2,1.6,3.6,5.0
99,Nenad Krstić,PF,21,NJN,4,4,38.5,6.8,12.0,0.563,0.0,0.0,0.0,6.8,12.0,0.563,0.563,4.8,6.0,0.792,2.5,5.0,7.5,1.8,0.3,0.5,1.5,5.0,18.3
100,Christian Laettner,PF,35,MIA,13,0,10.5,0.9,1.8,0.5,0.0,0.1,0.0,0.9,1.8,0.522,0.5,0.4,0.5,0.833,0.2,1.7,1.9,0.5,0.3,0.0,0.5,1.3,2.2
101,Raef LaFrentz,PF,28,BOS,7,7,26.4,2.3,5.9,0.39,1.1,2.3,0.5,1.1,3.6,0.32,0.488,1.1,1.4,0.8,0.9,4.0,4.9,1.1,0.9,1.7,1.0,3.9,6.9
102,Rashard Lewis,SF,25,SEA,8,8,39.0,5.4,13.3,0.406,0.6,3.1,0.2,4.8,10.1,0.469,0.429,5.5,6.3,0.88,1.4,4.0,5.4,1.6,0.4,0.4,2.0,3.1,16.9
103,Shawn Marion,PF,26,PHO,15,15,42.3,7.2,14.9,0.484,1.2,2.9,0.419,6.0,12.0,0.5,0.525,2.0,2.6,0.769,3.1,8.7,11.8,1.5,1.4,1.7,1.4,3.1,17.6
104,Kenyon Martin,PF,27,DEN,5,5,32.8,5.4,11.6,0.466,0.0,0.2,0.0,5.4,11.4,0.474,0.466,1.6,2.6,0.615,1.4,4.2,5.6,1.2,1.0,1.0,1.4,4.4,12.4
105,Tony Massenburg,PF,37,SAS,9,0,3.1,0.1,0.7,0.167,0.0,0.0,0.0,0.1,0.7,0.167,0.167,0.1,0.2,0.5,0.4,0.8,1.2,0.0,0.0,0.0,0.0,0.2,0.3
106,Walter McCarty,PF,30,PHO,8,0,6.9,0.3,1.1,0.222,0.3,0.8,0.333,0.0,0.4,0.0,0.333,0.0,0.3,0.0,0.0,0.8,0.8,0.4,0.3,0.3,0.1,1.6,0.8
107,Antonio McDyess,PF,30,DET,25,0,19.8,3.5,7.2,0.486,0.0,0.0,0.0,3.5,7.2,0.486,0.486,1.0,1.4,0.694,1.8,4.0,5.9,0.8,0.6,0.9,1.0,3.1,8.0
108,Tracy McGrady*,SF,25,HOU,7,7,43.0,11.1,24.4,0.456,2.4,6.6,0.37,8.7,17.9,0.488,0.506,6.0,7.3,0.824,1.7,5.7,7.4,6.7,1.6,1.4,3.7,2.9,30.7
109,Aaron McKie,SG,32,PHI,5,0,17.0,0.6,1.4,0.429,0.2,0.6,0.333,0.4,0.8,0.5,0.5,0.0,0.0,0.0,0.2,2.2,2.4,1.0,0.8,0.0,0.2,1.8,1.4
110,Darko Miličić,C,19,DET,9,0,2.3,0.2,0.8,0.286,0.0,0.0,0.0,0.2,0.8,0.286,0.286,0.1,0.1,1.0,0.1,0.3,0.4,0.1,0.0,0.1,0.1,0.3,0.6
111,Andre Miller,PG,28,DEN,5,5,36.8,5.6,13.2,0.424,0.4,0.8,0.5,5.2,12.4,0.419,0.439,4.6,6.4,0.719,1.8,3.4,5.2,5.2,2.0,0.2,2.4,4.4,16.2
112,Brad Miller,C,28,SAC,5,4,27.8,4.6,8.0,0.575,0.0,0.4,0.0,4.6,7.6,0.605,0.575,2.0,2.8,0.714,1.6,2.2,3.8,3.2,0.2,0.6,1.8,4.2,11.2
113,Mike Miller,SF,24,MEM,4,4,27.5,4.5,9.3,0.486,2.0,4.3,0.471,2.5,5.0,0.5,0.595,1.0,1.0,1.0,0.0,2.5,2.5,2.8,0.0,0.8,1.3,1.8,12.0
114,Reggie Miller*,SG,39,IND,13,13,33.1,4.8,11.0,0.434,1.6,5.1,0.318,3.2,5.9,0.532,0.507,3.7,3.9,0.941,0.3,2.8,3.1,1.5,0.8,0.1,1.6,2.2,14.8
115,Yao Ming*,C,24,HOU,7,7,31.4,7.9,12.0,0.655,0.0,0.0,0.0,7.9,12.0,0.655,0.655,5.7,7.9,0.727,3.3,4.4,7.7,0.7,0.3,2.7,2.7,4.4,21.4
116,Cuttino Mobley,SG,29,SAC,5,5,31.8,6.2,14.0,0.443,1.4,5.0,0.28,4.8,9.0,0.533,0.493,1.0,1.4,0.714,0.8,2.0,2.8,1.8,1.2,0.4,1.2,2.6,14.8
117,Nazr Mohammed,C,27,SAS,23,23,23.0,2.9,5.4,0.528,0.0,0.0,1.0,2.8,5.4,0.524,0.532,1.3,2.0,0.638,3.3,3.4,6.7,0.3,0.6,1.0,1.0,2.8,7.1
118,Alonzo Mourning*,C,34,MIA,15,2,16.9,2.1,2.9,0.705,0.0,0.0,0.0,2.1,2.9,0.705,0.705,1.9,3.5,0.558,1.4,3.4,4.8,0.3,0.3,2.2,1.5,3.3,6.1
119,Ronald Murray,SG,25,SEA,4,0,15.5,1.0,4.8,0.211,0.0,0.5,0.0,1.0,4.3,0.235,0.211,1.0,1.8,0.571,0.5,1.0,1.5,1.3,0.0,0.5,0.5,2.0,3.0
